cust_id,gender,marrital,age,home_owner,num_cont,tot_bill,tot_call,tot_bal,fortune,tot_bytes,tot_air,num_out,google_bytes,google_air,yahoo_bytes,yahoo_air
c004009,Female,divorced,47,1,1,172.9784424,68,5262.85,Affluent,1106.2,3010.75,97,307.38,862.07,245.66,708.82
c004010,Male,single,27,1,2,163.1352862,62,4989.16,Mass,356.86,1965.5,151,356.86,663,22.64,814.95
c004011,Female,single,38,1,1,119.9084668,43,4481.37,Mass,1344.95,2226.44,181,280.13,946.08,150.93,908.78
c004012,Female,married,53,0,1,143.1779931,37,4384.68,LMI,195.46,3432.2,399,195.46,912.46,195.46,768.56
c004013,Female,married,41,0,2,143.1639812,84,4705.63,Affluent,229.62,2485.14,189,229.62,1153.02,138.98,826.43
c004014,Female,single,38,0,1,156.8992579,49,5597.6,LMI,919.13,3389.04,194,299.95,471.7,122.85,790.14
c004015,Female,single,43,0,2,143.6522284,13,4165.61,Affluent,1879.12,3338.12,130,539.64,1261.22,78.66,765.1
c004016,Male,single,31,0,1,133.1611104,40,5203.92,LMI,847.38,2314.71,220,297.87,831.67,98.36,506.26
c004017,Female,married,49,1,2,145.1311455,76,5888.85,Affluent,1252.29,2517.2,481,177.85,1042.27,206.12,716.29
c004018,Male,single,41,0,1,135.8911875,37,4538.88,Mass,1681.07,2440.25,300,388.77,1162.27,345.02,639.64
c004019,Female,divorced,48,0,2,108.1345088,65,4384.81,Mass,1227.39,3113.26,185,292.64,916.3,380.03,647.63
c004020,Male,single,41,0,1,154.7827847,30,5709.77,Mass,576.44,2593.78,237,181.67,1005.79,202.03,818.54
c004021,Female,married,53,0,1,175.0832574,47,4132.06,Affluent,1641.67,3093.23,376,240.66,1178.32,105.18,918.15
c004022,Male,married,43,0,1,135.7509454,61,4332.8,Mass,688.63,2849.9,145,364,1042.79,278.85,659.84
c004023,Male,divorced,40,1,1,171.9180619,67,5508.67,Affluent,362.19,3291.29,157,362.19,975.44,102.09,864.82
c004024,Female,single,45,0,1,146.6368427,52,4561.22,Mass,1771.22,2644.46,211,415.35,914.91,181.26,848.79
c004025,Female,married,32,1,2,160.6235477,44,5643.01,Mass,510.18,2694.72,231,353.6,943.48,37.64,948.57
c004026,Male,single,36,0,1,156.42449,21,4972.74,LMI,292.84,2918.26,246,292.84,1176.88,288.72,808.65
c004027,Female,divorced,32,0,2,116.8083561,77,5041.19,Mass,2307.97,2792,193,544.18,1526.07,252.99,811.53
c004028,Female,divorced,16,1,1,128.5053367,41,5750.52,LMI,800.79,3642.26,362,242.92,981.27,384.24,919.36
c004029,Female,single,30,0,2,135.5364384,39,6362.17,LMI,1093.41,3395.28,95,237.05,1103.16,220.57,782.06
c004030,Male,married,48,0,1,144.3989137,45,4988.19,Mass,1937.64,2864.99,399,140.21,1072.28,331.39,674.28
c004031,Female,divorced,44,0,2,140.5915638,51,5442.42,Mass,663.57,3789.57,268,279.2,1448.41,222,755.78
c004032,Male,divorced,49,1,2,157.9470629,64,5025.59,LMI,330.13,3324.54,252,211.03,985.31,240.03,798.01
c004033,Male,single,37,0,2,122.8804796,53,4711.42,Affluent,1740.56,3065.67,226,309.63,1074.52,220.06,744.99
c004034,Male,divorced,42,0,2,130.4288058,53,4401.18,LMI,328.02,2647.52,200,263.7,1084.14,69.72,675.39
c004035,Female,divorced,13,0,2,150.7050997,48,4064.57,LMI,599.07,3253.27,248,159.68,1053.78,521.26,600.69
c004036,Female,single,5,0,2,149.3799561,20,5386.17,Mass,1321.17,2608.37,198,368.03,992.16,228.9,732.97
c004037,Male,divorced,42,0,2,156.4699453,51,4906.96,LMI,468.71,3207.73,432,237.03,788.23,238.44,853.81
c004038,Female,divorced,33,0,2,177.1968244,62,4627.89,LMI,456.7,2572.88,261,323.07,635.3,319.93,666.96
c004039,Male,married,18,0,2,161.7308875,59,5417.61,Affluent,1338.36,4264.68,275,404.09,679.71,126.22,807.78
c004040,Male,single,23,0,1,150.1650416,32,4848.47,Affluent,174.42,2693.54,205,174.42,835.42,174.42,715.49
c004041,Male,married,44,1,2,158.7114087,65,4734.79,LMI,1288.99,2353.2,263,296.72,1101.31,246.34,772.09
c004042,Female,married,34,0,1,155.9916434,47,4912.5,Affluent,871.06,2737.88,173,308.98,938.62,96.46,842.75
c004043,Male,single,47,1,2,167.6799884,52,4026.25,LMI,1584.02,2908.94,131,154.83,1077.65,332.95,788.48
c004044,Male,divorced,36,1,1,131.9977236,49,5605.87,Mass,1707.29,3244.4,144,401.29,1297.88,92.39,812.42
c004045,Female,single,47,0,1,136.8612388,18,6203.1,Mass,757.96,2635.19,201,300.08,1071.5,44.76,727.62
c004046,Male,divorced,46,1,2,158.1903317,99,5252.62,LMI,594.18,1895.46,221,268.42,1399.3,200.98,836.85
c004047,Male,married,49,1,3,120.703246,49,5775.57,LMI,1330.73,3196.5,396,501.94,1068.26,170.81,889.36
c004048,Male,single,60,1,2,128.2104164,61,5355.04,Affluent,951.03,3263.6,113,488.3,764.07,214.45,744.58
c004049,Female,single,28,1,2,141.7671593,93,5392.93,Mass,1982.74,3823.84,425,211.01,866.9,43.77,723.6
c004050,Male,single,35,0,1,130.6538049,59,4320.87,Affluent,891,3993.56,160,368.18,1439.68,238.59,914.6
c004051,Male,divorced,35,1,1,167.3091989,29,4966.03,Mass,954.04,3187.57,258,339.44,1065.33,170.44,978.15
c004052,Male,married,47,1,2,147.3777407,61,5078.72,Affluent,1458.9,3041.9,232,231.62,844.96,291.28,633.76
c004053,Male,divorced,24,0,1,139.5925016,41,5276,Affluent,1167.4,3431.31,203,311.03,927.29,282.36,813.93
c004054,Female,single,48,1,1,161.8386764,48,5161.14,LMI,1229.46,3359.76,283,337.84,1059.35,406.66,911.32
c004055,Male,single,36,0,1,132.6422644,15,4337.15,LMI,928.24,2704.65,280,170.6,945.38,268.73,864.63
c004056,Female,single,30,1,2,142.7611857,66,5737.68,Affluent,1171.35,3024.47,190,237.46,1258.31,386.24,930.46
c004057,Female,single,21,0,2,163.1435681,78,5105.58,LMI,1321.97,2862.8,136,235.58,1100.24,282.5,653
c004058,Male,married,49,1,2,149.0208759,82,5370.84,Mass,864.02,3663.01,152,224.36,894.72,93.92,625.48
c004059,Male,divorced,37,1,2,158.5952478,77,4926.02,Mass,1211.45,3454.47,39,312.63,1121.18,276.17,965.65
c004060,Female,divorced,41,1,2,135.5520911,56,4463.2,LMI,863.15,3130.11,314,292.84,1033.5,100.2,878.48
c004061,Male,single,35,0,2,151.8407813,50,4982.09,LMI,1742.96,2441.17,167,130.62,1334.16,238.19,882.56
c004062,Female,divorced,35,1,2,195.7024386,38,4881.26,Affluent,1329.18,3134.87,225,98.35,1075.72,301.96,852.16
c004063,Male,single,60,0,1,170.8724205,37,4752.58,Affluent,1338.32,3344.89,88,231.39,1098.07,260.94,704.58
c004064,Female,divorced,40,1,2,141.6439986,66,4548.16,Mass,1286.69,2535.73,142,405.74,711.6,148.07,1028.52
c004065,Female,married,36,0,1,139.9058696,63,4670.72,LMI,1307.47,2493.99,150,408.46,979.78,189.87,692.48
c004066,Male,divorced,42,0,1,153.7521845,57,5020.12,Affluent,651.48,2383.66,188,278.09,1170.67,356.51,737.19
c004067,Male,single,46,0,1,152.3825264,80,4358.82,Affluent,209.22,2192.29,244,209.22,1284.92,195.06,966.08
c004068,Male,married,49,0,2,135.858913,35,4678.58,Affluent,621.67,3513.8,287,393.09,521.73,259.26,710.4
c004069,Male,divorced,31,1,1,157.2430434,74,5336.41,Mass,742.86,3280.51,267,257.47,823.09,346.78,809.15
c004070,Male,married,48,1,1,157.00538,25,4446.74,Mass,929.54,2436.07,420,371.29,1065.55,83.82,821.67
c004071,Male,single,44,0,1,187.8887527,32,4631.17,Affluent,2052.45,3257.66,0,111.8,924.25,260.57,781.82
c004072,Female,single,38,1,2,135.6268552,28,5867.01,Affluent,1548.16,3191.1,351,293.15,945.7,244.41,865.8
c004073,Male,single,51,0,1,121.5879257,59,5336,LMI,912.13,2590,53,161.81,1426.59,234.44,765.3
c004074,Female,single,28,0,2,164.8804073,55,4481.53,Affluent,1744.91,2853.78,155,468.94,757.77,296.68,838.04
c004075,Male,divorced,34,1,1,155.0014554,32,4354.21,LMI,481.52,2935.02,387,356,980.13,250.43,724.42
c004076,Female,divorced,38,1,2,149.6445501,39,5359.3,LMI,1311.43,2615.71,185,313.95,710.11,214.05,812.45
c004077,Female,divorced,40,0,2,157.4196306,45,4575.45,LMI,868.72,3544.88,283,285.32,1024.47,114.73,696.37
c004078,Female,married,28,0,1,130.9463811,56,5883.63,Affluent,1256.15,3015.55,383,212.92,1148.58,206.33,752.53
c004079,Male,single,33,0,1,126.2767456,38,4153.26,LMI,1247.32,3725.99,123,183.14,757.12,237.65,655.68
c004080,Female,married,21,1,2,137.6356558,31,5472.76,LMI,1492.21,1716.6,215,394.53,876.51,129.09,936.12
c004081,Male,single,47,1,2,145.4856068,68,5428.76,Affluent,1411.66,3072.15,44,232.06,844.36,429.82,795.8
c004082,Male,single,20,0,1,117.076457,34,6101.89,Mass,803.07,4498.36,0,342.25,971.6,81.16,737.52
c004083,Male,single,43,0,2,139.1557411,17,5168.46,LMI,1463.72,3448.06,201,387.94,889.47,140.36,726.96
c004084,Male,married,44,0,2,160.949474,53,5081.99,LMI,553.08,2222.26,223,327.16,946.23,209.26,833.41
c004085,Female,divorced,40,0,0,147.8594702,57,4615.01,Affluent,1182.37,3741.15,183,316.99,978.33,21.55,677.7
c004086,Female,single,48,0,1,158.8670821,50,4325.98,LMI,1297.14,2314.52,232,419.09,984.78,179.25,681.35
c004087,Male,married,48,1,1,146.5573888,36,5751.7,Affluent,1061.04,3085.88,217,404.04,655.84,238.55,854.69
c004088,Male,single,16,0,1,185.5035991,30,5239.88,Affluent,1429.81,3251.93,193,279.45,1015.99,181.51,832.13
c004089,Female,divorced,43,0,1,166.8058939,37,5300.62,Mass,1233.93,2608.57,198,231.37,763.79,205.76,845.9
c004090,Male,single,43,0,1,162.7892312,28,5737.84,Affluent,981.48,3358.87,259,322.67,1046.72,126.46,653.67
c004091,Female,single,38,1,1,164.9390038,71,5398.13,Affluent,762.87,1428.56,248,329.8,1306.7,1.31,803.35
c004092,Female,single,38,1,2,151.2355012,56,5266.64,LMI,1605.61,3271.06,198,423.26,1050.59,141.6,785.4
c004093,Male,married,45,1,1,159.5315064,61,5456.32,Mass,57.82,3584.87,156,57.82,789.33,57.82,808.43
c004094,Male,married,49,1,1,144.326093,38,5459.02,Affluent,569.62,2735.56,230,347.18,742.89,267.09,691.01
c004095,Male,married,60,0,2,177.2204806,38,4659.88,Mass,1210.77,2795.23,291,203.71,1058.83,398.55,883.36
c004096,Female,single,38,1,1,156.6516395,32,5129.07,LMI,541.92,2851.16,245,507,1052.72,195.59,709.64
c004097,Female,married,38,0,2,159.6946627,63,4171.62,Mass,1138.33,3339.17,251,266.02,855.52,77.1,794.05
c004098,Female,married,38,0,2,152.3262162,40,4123.21,LMI,576.53,2599.69,87,293.4,918.81,413.29,512.62
c004099,Female,divorced,52,1,1,133.1706996,25,4701.87,Affluent,670.47,2948.49,34,296.09,982.61,273.95,977.69
c004100,Male,divorced,48,0,2,138.5967562,32,5040.82,Mass,261.31,3239.71,153,215.56,862.68,155.25,767.72
c004101,Male,single,46,0,1,191.8510278,30,5418.42,LMI,1676.03,2440.21,224,166,1134.12,88.52,683.18
c004102,Male,married,43,0,2,143.5880396,66,5383.1,Affluent,989.48,2943.21,211,290.82,537.22,212.36,512.6
c004103,Male,married,47,0,1,149.2511451,40,4383.44,LMI,533.84,2960.2,304,268.24,1206.77,246.67,654.1
c004104,Male,married,37,0,2,154.2700467,16,5011.57,Mass,1084.77,3025.55,242,336.45,1155.9,67.41,894.24
c004105,Male,divorced,44,1,2,151.6018911,51,5560.09,Affluent,1596.64,2989.15,111,402.1,847.9,160.62,688.31
c004106,Female,single,48,1,1,131.1287909,45,4858,Mass,585.78,3431.92,105,285.39,926.42,155.99,832.4
c004107,Male,single,25,0,1,106.8536821,38,4840.33,Affluent,1662.9,2193.92,173,563.62,828.76,30.57,980.55
c004108,Female,divorced,46,0,1,159.1531165,38,5629.23,LMI,610.56,2853.81,384,184.16,1215.53,137.07,742.12
c004109,Female,single,20,0,1,179.1547351,54,4523.59,LMI,1026.06,2032.34,309,229.08,1115.36,182.61,834.69
c004110,Female,divorced,30,0,1,154.8561507,55,4039.04,Mass,377.91,2459.46,155,377.91,889.09,13.09,958.61
c004111,Male,married,26,0,2,141.0703811,34,5057.08,LMI,1727.68,3308.66,189,421.87,1001.08,97.01,1011.45
c004112,Female,divorced,58,1,1,174.8166347,48,4506.26,Mass,596.18,3380.22,187,330.98,778.98,212.77,853.3
c004113,Female,married,57,1,2,133.6570211,103,4941.45,Mass,1619.68,2456.9,201,313.75,1100.67,159.28,729.71
c004114,Female,single,38,1,1,129.7711395,48,4549.67,Mass,1030.52,3522.03,213,153.36,807.48,100.97,782.07
c004115,Male,divorced,20,0,1,185.5848734,58,5300.46,Affluent,1750.14,3378.27,1,214.7,1070.14,18.78,762.26
c004116,Male,divorced,34,0,0,130.4101688,61,4492.81,Affluent,1129.59,3198.22,217,347.65,961.4,92.39,603.76
c004117,Female,single,33,0,1,166.918765,17,4753.89,LMI,1334.03,2999.94,173,408.74,948.13,203.17,813.07
c004118,Male,married,50,1,3,165.2527975,63,4423.07,Mass,1231.78,3276.14,236,431.59,1190.58,307.44,895.91
c004119,Female,divorced,20,1,2,149.2907939,42,5223.14,Mass,1291.7,2649.76,114,436.69,781.01,127.4,783.52
c004120,Female,married,30,0,2,149.7764944,59,4594.12,LMI,1372.82,3158.18,341,386.44,1503.56,232.34,823.87
c004121,Male,divorced,36,1,1,126.0150151,59,5528.72,Mass,1121.51,3004,116,295.71,964.66,57.53,830.25
c004122,Male,divorced,36,1,1,147.2638491,56,4944.75,Mass,893.97,3187.6,208,235.74,944.33,179.39,804.3
c004123,Male,divorced,15,1,1,151.41541,58,5761.11,Mass,1331.72,3226.16,187,289.11,901.13,307.67,644.24
c004124,Male,divorced,42,0,1,162.866158,67,4603.94,Mass,348.39,1932.39,329,255.45,824.94,117.97,912.07
c004125,Female,married,39,1,2,120.5738416,52,4504.83,Affluent,1502.96,2274.21,194,141.15,868.65,314.54,673.57
c004126,Female,single,31,0,1,167.9879159,12,4900.12,LMI,1508.43,3212.09,135,372.34,960.5,136.94,598.8
c004127,Male,divorced,21,0,2,154.9082481,69,4289.39,Mass,616.22,2088.19,337,427.26,1169.31,145.6,826.59
c004128,Female,divorced,46,0,1,136.5995057,66,4959.15,Mass,853.65,2821.24,221,306.39,578.27,143.22,823.82
c004129,Female,single,47,1,1,168.8124594,33,4858.21,Affluent,805.44,2424.92,168,39.57,1072.41,207.89,816.18
c004130,Female,divorced,37,1,2,136.8747226,49,5345.17,Affluent,1296.13,3414.01,114,150.16,941.8,211.99,742.2
c004131,Female,single,41,1,2,159.1428542,32,4795.03,Affluent,1114.11,2403.52,147,469.14,831.34,281.77,718.88
c004132,Male,divorced,32,0,1,130.9629195,66,5305.95,Mass,1068.36,2413.14,213,279.28,840.47,220,856.58
c004133,Female,divorced,49,1,2,132.5873252,79,5326.19,Mass,786.12,3148.41,159,240.56,1262.1,44.13,829.44
c004134,Male,single,37,0,2,177.6047635,17,4927.1,Mass,1096.85,3032.06,209,208.22,1036.42,92.63,714.04
c004135,Female,divorced,38,1,1,151.0840847,0,5073.63,Affluent,334.42,2880.62,148,334.42,1448.59,314.42,847.27
c004136,Female,married,61,1,2,157.1234632,39,4997.35,LMI,720.11,3374.13,263,271.45,1131.24,224.18,830.31
c004137,Female,divorced,35,0,2,155.1208735,39,4727.14,Mass,608.79,3292.71,211,380.82,1004.43,164.74,832.64
c004138,Female,single,52,0,3,153.2983271,41,4763.49,Mass,2309.85,2662.37,303,479.66,1083.13,303.82,805.61
c004139,Female,married,31,1,1,129.9121062,58,5412.81,LMI,1390.43,3109.48,205,351,944.91,139.41,729.25
c004140,Female,married,40,0,2,155.7549636,66,4905.96,Affluent,1508.53,1975.05,363,401.61,977.2,254.71,709.4
c004141,Male,single,48,0,1,125.7751795,68,5355.5,Affluent,747.48,2999.63,158,369.72,1149.32,178.47,994.38
c004142,Female,single,39,0,2,147.7829052,34,4752.46,Affluent,2039.62,2653.73,74,208.54,708.67,153.31,758.15
c004143,Female,single,31,0,2,145.3470701,23,4938.31,Mass,1172.62,2457.71,78,350.47,1272.9,84.92,880.12
c004144,Female,divorced,29,0,2,147.0012771,42,5187.25,Affluent,1785.31,2846.25,178,326.73,954.15,119.45,622
c004145,Male,divorced,31,0,1,160.5441738,56,4835.21,LMI,477.09,2640.95,113,269.79,1261.4,162.44,733.14
c004146,Female,divorced,25,0,1,144.4401836,64,5055.41,Affluent,709.37,2034.05,196,270.73,907.22,4.66,914.11
c004147,Female,divorced,29,1,1,180.5651368,53,5642.08,LMI,1018.78,3498.86,192,148.09,1111.57,322.2,1014.75
c004148,Male,single,49,0,1,155.5191684,34,4517.83,Affluent,586.28,2463.67,96,350.57,1020.41,209.1,827.39
c004149,Male,divorced,27,1,1,146.2374426,75,5429.38,Affluent,1013.89,3677.67,243,327.25,1003.83,282.66,663.54
c004150,Male,divorced,43,0,1,153.080439,37,3574.02,Mass,1018.95,3414.59,204,313.63,836.97,152.79,935.51
c004151,Female,divorced,38,1,2,149.6492965,28,5023.14,Mass,1208.95,3761.3,264,162.71,1320.44,279.51,833.54
c004152,Male,married,22,1,1,109.5053187,31,4643.03,Affluent,613.39,2599.7,304,277.93,992.05,281.31,667.56
c004153,Male,married,31,0,1,113.8269001,72,4781.11,LMI,1798.9,3449.36,352,300.92,712.68,249.33,908.66
c004154,Male,single,29,0,1,161.0922875,32,5320.21,Mass,1001.72,2692,170,281.73,1124.45,196.18,788.23
c004155,Male,married,40,0,2,149.32816,3,4933.08,Mass,1343.46,3033.91,275,274.43,912.51,103.73,759.84
c004156,Male,divorced,55,1,1,106.1395148,39,4836.24,Mass,113.56,2762.71,346,113.56,988.04,113.56,907.81
c004157,Male,divorced,27,1,1,145.9443011,54,4039.29,Affluent,2007.32,3188.47,204,192.02,1029.09,225.36,800.96
c004158,Male,single,21,0,2,130.3149599,23,5570.66,LMI,702.05,4199.91,66,336.91,856.02,264.62,691.8
c004159,Male,divorced,21,0,1,118.0113177,37,4678.54,LMI,1027.43,3006.21,249,148.5,879.78,211,909.02
c004160,Female,single,28,1,1,136.7108137,75,4954.81,LMI,1383.85,3596.9,266,373.61,660.8,50.73,840.43
c004161,Female,single,47,0,1,172.8091566,47,5024.15,Affluent,1830.02,2252.63,287,320.8,984.02,345.55,919.92
c004162,Male,single,33,1,1,137.6476445,73,5143.76,Affluent,1196.32,2878.04,107,364.29,1251.26,96.73,819.18
c004163,Female,single,26,1,2,142.6299414,67,5722.12,LMI,1590.34,3422.07,116,276.84,844.18,271.1,767.74
c004164,Male,divorced,30,0,2,145.9911921,10,5279.35,Affluent,309.06,2880.86,264,309.06,1119.42,248.83,950.46
c004165,Male,married,36,1,2,143.5527463,85,4232.98,LMI,937.8,3569.98,129,315.01,1123.22,182.07,842.75
c004166,Male,divorced,56,0,1,124.4690968,58,4724.7,Affluent,1454.85,3181.84,203,342.9,880.64,241.98,919.26
c004167,Male,married,37,1,1,169.7548528,65,4876.07,Affluent,1409.31,3677.5,67,317.15,1159.17,59.12,728.58
c004168,Male,divorced,59,0,0,171.6200847,59,3971.59,Mass,834.94,3016.51,211,203.29,1221.01,84.69,917.56
c004169,Male,married,37,0,2,121.0931299,55,4373.54,Affluent,950.25,2229.12,226,430.56,1017.8,288.49,886.17
c004170,Female,divorced,46,0,2,135.1623407,14,4835.46,LMI,818.58,2579.36,299,233.17,1313.35,268.97,753.76
c004171,Female,single,40,0,1,163.511518,73,4663.03,Affluent,676.08,3204.85,126,205.36,805.9,102.17,1014.83
c004172,Male,single,22,0,1,155.1512032,42,4376.76,Affluent,1431.98,3361.73,239,343.44,1149.27,117.28,886.29
c004173,Male,divorced,35,1,1,137.1248577,69,5478.1,Mass,1000.97,3212.9,135,204.76,944.76,307.07,736.13
c004174,Male,married,50,0,1,177.506963,52,5554.99,LMI,1057.3,3492.96,271,366.73,1183.58,241.29,778.4
c004175,Male,married,42,0,1,134.5411966,40,4662.42,Affluent,979.41,3609.92,66,460.77,1224.79,41.74,858.35
c004176,Female,married,40,0,1,131.8935388,64,5472.94,Affluent,1013.52,2810.26,253,405.27,1185.89,196.67,786.39
c004177,Female,divorced,50,1,1,146.2435564,35,4860.51,LMI,13.27,2448.35,0,13.27,701.15,5.27,820.93
c004178,Female,single,34,0,3,116.1909956,43,5305.08,LMI,1617.9,3298.53,334,336.84,826.91,320.92,756.06
c004179,Female,divorced,35,0,1,160.831187,19,5681.38,LMI,2158.74,3038.67,202,264.36,934.14,194.22,646.85
c004180,Male,single,33,0,1,137.4571573,42,4971.33,Mass,1206.4,2527.95,265,268,1108.7,216.22,707.97
c004181,Male,married,36,0,2,169.4240445,36,5111.12,Mass,615.8,2318.78,64,292.85,1202.65,160.43,905.38
c004182,Female,single,24,0,2,138.9720647,34,5034.99,Affluent,1652.82,2273.92,222,236.45,1038.76,243.9,786.14
c004183,Female,divorced,43,1,1,118.7002206,34,4846.74,LMI,2408.41,2540.16,209,282.88,1004.13,88.41,598.65
c004184,Female,married,57,0,2,156.3641655,71,4257.63,Mass,612.83,2797.49,273,480.68,1121.6,280.58,860.62
c004185,Male,single,33,0,1,150.6810221,28,5058.93,Affluent,1514.72,2452.78,266,461.84,1115.42,250.02,759.01
c004186,Male,single,36,1,2,153.6050624,76,4936.1,Mass,964.25,3742.35,287,49.2,930.86,280,765.88
c004187,Female,married,46,1,0,168.3727699,54,4649.59,Mass,1329.84,2843.32,170,235.11,1211.01,237.71,976.71
c004188,Male,single,49,1,1,145.5721163,45,4659.73,LMI,1010.33,2793.87,304,418.8,639.45,362.2,859.68
c004189,Male,married,46,1,1,142.0821314,54,5666.49,Mass,1207.29,3991.98,329,192.28,1010.79,206.15,639.69
c004190,Male,single,47,0,1,151.7740793,46,4887.27,Affluent,1123.53,2542.97,377,235.04,760.28,191.64,718.05
c004191,Male,single,36,0,2,168.0356514,37,3978.51,Affluent,1433.31,2637.57,87,328.76,1251.72,181.18,793.05
c004192,Male,divorced,27,0,1,108.9563419,71,5341.88,LMI,1479.67,3015.11,198,268.05,875.18,71.08,829.96
c004193,Female,single,22,0,1,146.0499358,82,4221.74,Mass,1234.47,2724.84,8,174.77,919.09,194.76,780.57
c004194,Male,divorced,42,0,3,120.8801151,73,4896.25,Mass,439.82,3844.24,94,275.92,1175.6,299.42,871.31
c004195,Male,single,48,1,2,125.7450666,36,5050.16,LMI,647.02,2281.59,38,213.49,840.94,68.93,865.44
c004196,Male,single,34,0,2,127.1856353,42,4840.63,LMI,872.24,2847.6,348,159.18,699.38,184.31,637.29
c004197,Male,married,39,0,1,179.3506171,62,4717.59,LMI,826.21,2504.49,106,338.48,1225.12,250.55,940.93
c004198,Male,divorced,36,1,2,107.4443539,73,4570.34,Affluent,1650.83,3364.9,169,235.64,1050.91,27.8,647.7
c004199,Female,single,38,0,1,156.2465298,39,4557.13,Affluent,1544.47,2646.38,188,275.92,1008.13,224.87,696.14
c004200,Female,single,67,0,2,196.3801429,48,4822.83,Affluent,897.54,2513.64,97,458.25,632.57,255.28,717.08
c004201,Female,married,27,0,1,202.9041132,73,5680.83,LMI,816.87,2729.39,247,188.86,983.19,193.41,695.96
c004202,Female,single,54,1,2,164.6870915,52,4264.08,LMI,823.28,2921.99,307,392.11,1136.21,207.27,780.88
c004203,Female,married,46,1,2,159.9571503,56,4526.78,LMI,1101.1,3166.06,180,368.87,1115.04,132.79,940.05
c004204,Male,married,53,0,2,133.9024573,30,4937.04,LMI,263.9,2616.72,282,263.9,910.14,263.9,744.58
c004205,Male,divorced,42,0,1,126.0812745,66,3965.13,LMI,1241.07,2976.77,294,304.96,832.63,283.66,955.92
c004206,Male,divorced,48,0,1,113.174825,69,5614.07,Mass,1722.76,2593.25,254,347.36,1275.17,157.31,830.58
c004207,Male,single,30,1,2,128.455621,50,5840.71,LMI,188.85,2675.39,55,188.85,983.3,188.85,908.39
c004208,Female,divorced,19,1,2,163.9490863,58,5602.46,LMI,1003.8,2294.41,345,351.24,1106.55,344.33,812.38
c004209,Female,single,39,1,1,157.7385598,28,4185.24,Mass,573.41,3851.77,120,360.87,891.17,36.17,724.79
c004210,Female,single,43,0,1,163.8198072,41,5127.52,Mass,1404.08,3114.24,171,287.43,875.89,169.79,875.34
